user_id,item_id,score
23,8,1
23,9,1
23,10,1
23,17,1
23,11,1
23,18,1
23,12,1
23,13,1
23,14,0
23,15,1
23,16,1
24,1,1
24,2,1
24,4,0
24,5,1
24,6,0
24,7,1
24,8,1
24,9,1
24,10,0
24,12,1
24,13,1
24,14,0
24,15,1
24,16,1
25,1,1
25,2,1
25,4,1
25,5,1
25,6,0
25,7,0
25,8,1
25,9,1
25,10,0
25,17,1
25,11,1
25,18,1
25,12,1
25,13,1
25,14,1
25,15,1
25,16,1
26,1,1
26,2,1
26,20,0
26,3,1
26,4,1
26,6,0
26,7,1
26,8,0
26,9,0
26,10,0
26,17,0
26,11,1
26,18,0
26,12,1
26,13,0
26,14,1
26,16,0
27,1,1
27,2,0
27,4,0
27,6,0
27,7,0
27,8,0
27,9,1
27,10,1
27,11,0
27,12,1
27,13,1
27,14,0
27,16,1
28,1,1
28,2,0
28,3,1
28,4,1
28,5,1
28,6,0
28,7,1
28,8,1
28,9,1
28,10,1
28,11,1
28,12,1
28,13,1
28,14,0
28,15,1
28,16,0
29,1,0
29,2,0
29,3,0
29,4,1
29,6,0
29,7,1
29,8,1
29,9,0
29,10,1
29,11,0
29,18,0
29,12,1
29,13,1
29,14,0
29,16,1
30,1,1
30,2,1
30,3,1
30,4,1
30,5,0
30,6,0
30,7,1
30,8,1
30,9,1
30,10,1
30,17,1
30,11,1
30,18,1
30,12,1
30,13,1
30,14,1
30,15,1
30,16,1
31,1,1
31,2,1
31,3,1
31,4,1
31,6,0
31,7,1
31,8,0
31,9,1
31,10,0
31,11,1
31,12,1
31,13,0
31,14,0
31,15,1
31,16,0
32,1,1
32,2,1
32,4,1
32,5,1
32,6,1
32,7,0
32,8,1
32,9,1
32,10,0
32,17,1
32,12,1
32,13,1
32,14,1
32,15,1
32,16,1
33,1,1
33,2,1
33,3,1
33,4,1
33,5,1
33,6,0
33,7,1
33,8,1
33,9,1
33,10,0
33,17,1
33,11,1
33,12,1
33,13,1
33,14,1
33,16,1
34,1,1
34,2,1
34,3,0
34,4,0
34,5,0
34,6,0
34,7,1
34,8,0
34,9,1
34,10,0
34,11,1
34,18,0
34,12,1
34,13,0
34,14,0
34,16,1
35,1,1
35,2,1
35,20,0
35,3,1
35,4,1
35,6,0
35,7,1
35,8,1
35,9,1
35,10,1
35,11,1
35,18,1
35,12,1
35,13,1
35,14,1
35,15,1
35,16,1
36,1,1
36,2,1
36,3,1
36,4,1
36,5,1
36,6,1
36,7,1
36,8,1
36,9,1
36,10,1
36,17,1
36,11,1
36,18,1
36,12,1
36,19,1
36,13,1
36,14,1
36,15,1
36,16,1
37,1,1
37,2,1
37,3,1
37,4,0
37,6,1
37,7,1
37,8,1
37,9,1
37,10,1
37,11,1
37,12,1
37,13,1
37,14,0
37,15,1
37,16,1
38,1,1
38,2,1
38,3,1
38,4,1
38,5,1
38,6,1
38,7,1
38,8,1
38,9,0
38,10,1
38,17,1
38,11,1
38,21,1
38,12,1
38,19,1
38,13,1
38,14,1
38,15,1
38,16,1
39,1,1
39,2,1
39,3,1
39,4,1
39,5,1
39,6,0
39,7,1
39,8,1
39,9,1
39,10,1
39,17,1
39,11,1
39,12,1
39,13,1
39,14,0
39,15,1
39,16,1
40,1,1
40,2,0
40,20,0
40,4,0
40,6,0
40,7,1
40,8,1
40,9,0
40,10,0
40,17,0
40,21,0
40,18,0
40,12,0
40,13,0
40,14,1
40,16,1
41,1,1
41,2,1
41,3,1
41,4,1
41,6,0
41,7,0
41,8,1
41,9,1
41,10,1
41,17,1
41,11,1
41,18,1
41,12,1
41,13,0
41,14,0
41,15,1
41,16,1
42,1,0
42,2,1
42,4,0
42,5,1
42,6,0
42,7,1
42,8,1
42,9,1
42,10,1
42,17,1
42,11,1
42,18,1
42,12,1
42,13,0
42,14,0
42,15,1
42,16,0
43,1,1
43,2,1
43,3,1
43,4,1
43,5,1
43,6,0
43,7,1
43,8,1
43,9,1
43,10,1
43,17,1
43,11,1
43,18,1
43,12,1
43,13,1
43,14,1
43,15,1
43,16,0
44,1,1
44,2,1
44,3,1
44,4,0
44,6,0
44,7,1
44,8,1
44,9,1
44,10,1
44,17,1
44,11,1
44,18,1
44,12,1
44,13,1
44,14,0
44,16,1
45,1,1
45,2,1
45,20,0
45,3,1
45,4,0
45,6,0
45,7,1
45,8,1
45,9,1
45,10,1
45,17,0
45,11,1
45,12,1
45,13,1
45,14,0
45,15,1
45,16,1
46,1,1
46,2,1
46,3,1
46,4,1
46,5,1
46,6,1
46,7,1
46,8,1
46,9,1
46,10,1
46,17,1
46,11,1
46,18,1
46,12,1
46,19,1
46,13,1
46,14,1
46,15,1
46,16,1
47,1,1
47,2,1
47,3,1
47,4,1
47,6,0
47,7,1
47,8,1
47,9,1
47,10,1
47,17,1
47,11,1
47,18,1
47,12,1
47,13,0
47,14,0
47,15,1
47,16,1
48,1,0
48,2,1
48,20,0
48,4,0
48,6,1
48,7,1
48,8,1
48,9,0
48,10,1
48,11,1
48,12,1
48,13,1
48,14,0
48,16,1
49,1,1
49,2,1
49,3,1
49,4,0
49,5,1
49,6,0
49,7,1
49,8,1
49,9,1
49,10,0
49,11,1
49,18,1
49,12,1
49,13,0
49,14,0
49,15,1
49,16,1
50,1,1
50,2,1
50,4,0
50,5,0
50,6,0
50,7,1
50,8,1
50,9,0
50,10,1
50,11,1
50,21,0
50,18,0
50,12,0
50,13,1
50,14,0
50,16,0
51,1,0
51,2,1
51,3,0
51,4,0
51,5,0
51,6,1
51,7,1
51,8,0
51,9,1
51,10,0
51,11,0
51,18,0
51,12,0
51,13,0
51,14,0
51,15,1
51,16,1
52,1,1
52,2,1
52,4,1
52,5,1
52,6,0
52,7,1
52,8,1
52,9,1
52,10,1
52,11,1
52,12,1
52,19,1
52,13,1
52,14,1
52,15,1
52,16,1
53,1,1
53,2,1
53,3,1
53,4,1
53,5,1
53,6,1
53,7,1
53,8,1
53,9,1
53,10,1
53,17,1
53,11,1
53,18,1
53,12,1
53,19,1
53,13,1
53,14,1
53,15,1
53,16,1
54,1,1
54,2,1
54,20,0
54,3,1
54,4,1
54,5,1
54,6,0
54,7,1
54,8,1
54,9,1
54,10,1
54,11,1
54,18,1
54,12,1
54,13,0
54,14,0
54,15,0
54,16,1
55,1,1
55,2,1
55,3,1
55,4,1
55,5,1
55,6,1
55,7,1
55,8,1
55,9,1
55,10,0
55,17,1
55,11,1
55,12,1
55,19,1
55,13,1
55,14,1
55,16,1
56,1,1
56,2,1
56,3,1
56,4,1
56,5,1
56,6,0
56,7,1
56,8,1
56,9,1
56,10,0
56,11,1
56,18,1
56,12,0
56,13,0
56,14,1
56,15,1
56,16,0
57,1,1
57,2,1
57,3,1
57,4,1
57,5,1
57,6,0
57,7,1
57,8,1
57,9,1
57,10,0
57,11,1
57,18,1
57,12,1
57,19,1
57,13,1
57,14,0
57,16,1
58,1,1
58,2,0
58,20,0
58,3,1
58,4,1
58,6,0
58,7,1
58,8,1
58,9,1
58,10,1
58,17,0
58,11,1
58,18,1
58,12,0
58,13,1
58,14,0
58,16,1
59,1,0
59,2,1
59,20,0
59,4,0
59,6,0
59,7,1
59,8,1
59,9,0
59,10,0
59,11,0
59,18,0
59,12,1
59,13,0
59,14,0
59,16,0
60,1,0
60,2,1
60,4,1
60,5,1
60,6,0
60,7,1
60,8,1
60,9,1
60,10,1
60,11,1
60,18,1
60,12,1
60,13,0
60,14,0
60,16,1
61,1,1
61,2,1
61,4,0
61,6,0
61,7,1
61,8,0
61,9,1
61,10,1
61,11,1
61,12,1
61,13,1
61,14,0
61,15,1
61,16,1
62,1,1
62,2,1
62,3,1
62,4,1
62,6,1
62,7,1
62,8,1
62,9,1
62,10,0
62,11,1
62,12,1
62,13,0
62,14,1
62,16,1
63,1,1
63,2,1
63,3,1
63,4,1
63,5,1
63,6,1
63,7,1
63,8,0
63,9,1
63,10,1
63,17,1
63,11,1
63,21,1
63,12,1
63,13,1
63,14,1
63,16,1
64,1,1
64,2,1
64,3,1
64,4,1
64,5,1
64,6,1
64,7,1
64,8,1
64,9,1
64,10,1
64,17,1
64,11,1
64,18,1
64,12,1
64,19,1
64,13,1
64,14,0
64,15,1
64,16,1
65,1,1
65,2,1
65,3,1
65,4,1
65,5,1
65,6,0
65,7,1
65,8,1
65,9,1
65,10,1
65,17,1
65,11,1
65,18,1
65,12,1
65,19,1
65,13,1
65,14,1
65,15,1
65,16,1
66,1,1
66,2,1
66,3,1
66,4,1
66,5,1
66,6,1
66,7,1
66,8,1
66,9,1
66,10,1
66,17,1
66,11,1
66,18,1
66,12,1
66,19,1
66,13,1
66,14,0
66,15,1
66,16,1
67,1,1
67,2,1
67,3,1
67,4,1
67,5,1
67,6,0
67,7,1
67,8,1
67,9,1
67,10,1
67,17,1
67,11,1
67,18,1
67,12,1
67,19,1
67,13,1
67,14,1
67,16,1
68,1,1
68,2,0
68,3,1
68,4,1
68,5,0
68,6,0
68,7,1
68,8,0
68,9,1
68,10,1
68,11,0
68,18,0
68,12,1
68,13,1
68,14,0
68,16,1
69,1,1
69,2,1
69,3,1
69,4,1
69,5,1
69,6,0
69,7,1
69,8,1
69,9,1
69,10,0
69,17,1
69,11,1
69,12,1
69,19,1
69,13,1
69,14,1
69,15,1
69,16,1
70,1,1
70,2,1
70,3,1
70,4,1
70,5,0
70,6,0
70,7,1
70,8,0
70,9,0
70,10,0
70,17,1
70,12,1
70,13,0
70,14,0
70,16,1
71,1,1
71,2,1
71,3,1
71,4,1
71,5,1
71,6,0
71,7,1
71,8,1
71,9,1
71,10,1
71,17,1
71,11,1
71,18,1
71,12,1
71,13,1
71,14,1
71,15,1
71,16,0
72,1,0
72,2,1
72,3,1
72,4,1
72,6,0
72,7,1
72,8,1
72,9,1
72,10,0
72,17,0
72,11,1
72,18,0
72,12,0
72,13,1
72,14,1
72,15,0
72,16,0
73,1,1
73,2,1
73,3,1
73,4,1
73,6,1
73,7,1
73,8,1
73,9,1
73,10,1
73,17,1
73,11,1
73,18,1
73,12,1
73,13,1
73,14,0
73,15,1
73,16,1
74,1,0
74,2,1
74,3,1
74,4,1
74,5,1
74,6,0
74,7,1
74,8,1
74,9,1
74,10,1
74,11,1
74,18,1
74,12,1
74,13,1
74,14,0
74,15,1
74,16,1
75,1,0
75,2,1
75,20,0
75,4,0
75,6,0
75,7,0
75,8,0
75,9,1
75,10,0
75,17,0
75,11,0
75,18,0
75,12,1
75,13,0
75,14,1
75,15,1
75,16,1
76,1,1
76,2,1
76,3,1
76,4,1
76,5,1
76,6,0
76,7,1
76,8,1
76,9,1
76,10,0
76,17,1
76,11,1
76,18,0
76,12,1
76,13,1
76,14,0
76,15,1
76,16,1
77,1,1
77,2,1
77,3,1
77,4,1
77,6,0
77,7,1
77,8,1
77,9,1
77,10,1
77,17,1
77,11,1
77,18,1
77,12,1
77,13,0
77,14,0
77,15,1
77,16,1
78,1,1
78,2,1
78,3,1
78,4,1
78,6,0
78,7,1
78,8,1
78,9,1
78,10,1
78,17,1
78,11,1
78,18,1
78,12,1
78,13,0
78,14,0
78,16,1
79,1,1
79,2,1
79,4,1
79,5,1
79,6,1
79,7,1
79,8,1
79,9,1
79,10,1
79,12,1
79,13,0
79,14,0
79,16,1
80,1,1
80,2,1
80,4,0
80,5,0
80,6,0
80,7,1
80,8,0
80,9,1
80,10,1
80,17,0
80,11,1
80,18,0
80,12,0
80,13,0
80,14,0
80,16,1
81,1,1
81,2,1
81,3,1
81,4,1
81,5,1
81,6,1
81,7,1
81,8,1
81,9,1
81,10,1
81,17,1
81,11,1
81,18,1
81,12,1
81,19,1
81,13,1
81,14,1
81,16,1
82,1,1
82,2,1
82,3,1
82,4,1
82,5,1
82,6,1
82,7,1
82,8,1
82,9,1
82,10,1
82,11,1
82,12,1
82,19,1
82,13,1
82,14,0
82,15,1
82,16,1
83,1,1
83,2,1
83,20,0
83,3,1
83,4,1
83,5,1
83,6,0
83,7,1
83,8,0
83,9,1
83,10,0
83,11,1
83,18,1
83,12,1
83,13,0
83,14,0
83,16,1
84,1,1
84,2,1
84,3,1
84,4,1
84,6,1
84,7,1
84,8,1
84,9,1
84,10,1
84,11,1
84,12,1
84,13,1
84,14,0
84,15,1
84,16,1
85,1,1
85,2,1
85,20,0
85,3,1
85,4,1
85,5,1
85,6,0
85,7,1
85,8,1
85,9,1
85,10,1
85,17,0
85,18,1
85,12,1
85,13,1
85,14,0
85,15,1
85,16,0
86,1,1
86,2,1
86,4,0
86,6,0
86,7,1
86,8,1
86,9,1
86,10,0
86,11,1
86,18,1
86,12,1
86,13,1
86,14,1
86,15,1
86,16,0
87,1,1
87,2,1
87,20,0
87,3,0
87,4,1
87,5,0
87,6,1
87,7,0
87,8,1
87,9,0
87,10,1
87,17,0
87,11,0
87,21,0
87,18,0
87,12,1
87,13,0
87,14,1
87,16,0
88,1,1
88,2,1
88,3,1
88,4,0
88,5,1
88,6,0
88,7,1
88,8,1
88,9,1
88,10,1
88,17,1
88,11,1
88,18,1
88,12,1
88,13,1
88,14,1
88,15,1
88,16,1
89,1,1
89,2,1
89,20,0
89,4,0
89,6,1
89,7,1
89,8,1
89,9,1
89,10,0
89,17,1
89,11,1
89,18,0
89,12,1
89,13,1
89,14,1
89,16,0
90,1,1
90,2,1
90,3,1
90,4,1
90,5,1
90,6,0
90,7,1
90,8,1
90,9,1
90,10,1
90,17,1
90,11,1
90,18,1
90,12,1
90,19,1
90,13,1
90,14,1
90,15,1
90,16,1
91,1,1
91,2,1
91,4,1
91,6,0
91,7,1
91,8,0
91,9,1
91,10,0
91,17,0
91,11,1
91,12,1
91,13,1
91,14,0
91,15,1
91,16,0
92,1,1
92,2,1
92,4,1
92,5,1
92,6,1
92,7,1
92,8,1
92,9,1
92,10,1
92,17,1
92,11,1
92,18,1
92,12,1
92,13,1
92,14,1
92,15,1
92,16,1
93,1,1
93,2,1
93,3,1
93,4,1
93,6,0
93,7,0
93,8,1
93,9,1
93,10,1
93,17,1
93,11,1
93,18,1
93,12,1
93,13,1
93,14,0
93,15,1
93,16,1
94,1,0
94,2,0
94,20,0
94,4,0
94,5,0
94,6,0
94,7,0
94,8,0
94,9,0
94,10,1
94,17,0
94,11,0
94,21,0
94,18,0
94,12,1
94,19,0
94,13,0
94,14,1
94,16,0
95,1,1
95,2,1
95,3,1
95,4,1
95,5,1
95,6,1
95,7,1
95,8,1
95,9,1
95,10,1
95,17,1
95,11,1
95,18,1
95,12,1
95,19,1
95,13,1
95,14,1
95,15,1
95,16,1
96,1,1
96,2,1
96,3,1
96,4,1
96,5,1
96,6,1
96,7,1
96,8,1
96,9,1
96,10,1
96,17,1
96,18,1
96,12,1
96,13,0
96,14,1
96,15,1
96,16,1
97,1,1
97,2,1
97,3,1
97,4,1
97,5,1
97,6,0
97,7,1
97,8,1
97,9,1
97,10,1
97,17,1
97,11,1
97,12,1
97,13,1
97,14,1
97,16,1
98,1,1
98,2,1
98,3,1
98,4,1
98,6,1
98,7,1
98,8,1
98,9,1
98,10,1
98,17,1
98,11,1
98,18,1
98,12,1
98,19,1
98,13,1
98,14,1
98,15,1
98,16,1
99,1,1
99,2,1
99,4,0
99,5,0
99,6,1
99,7,1
99,8,0
99,9,1
99,10,0
99,11,0
99,12,1
99,13,1
99,14,0
99,15,1
99,16,1
100,1,1
100,2,1
100,4,0
100,5,1
100,6,1
100,7,1
100,8,1
100,9,0
100,10,1
100,17,1
100,11,1
100,12,1
100,13,1
100,14,0
100,15,1
100,16,1
101,1,0
101,2,1
101,3,1
101,4,1
101,6,0
101,7,1
101,8,1
101,9,1
101,10,1
101,11,1
101,12,1
101,13,0
101,14,1
101,15,1
101,16,1
102,1,1
102,2,1
102,3,1
102,4,1
102,5,1
102,6,1
102,7,1
102,8,1
102,9,1
102,10,1
102,17,1
102,11,1
102,18,1
102,12,1
102,13,1
102,14,1
102,15,1
102,16,1
103,1,1
103,2,1
103,3,1
103,4,0
103,6,0
103,7,0
103,8,1
103,9,1
103,10,0
103,11,1
103,18,0
103,12,1
103,13,1
103,14,0
103,16,1
104,1,1
104,2,1
104,3,1
104,4,1
104,6,0
104,7,1
104,8,1
104,9,1
104,10,1
104,17,0
104,11,1
104,12,1
104,13,1
104,14,1
104,15,1
104,16,1
105,1,1
105,2,1
105,3,1
105,4,1
105,5,1
105,6,1
105,7,1
105,8,1
105,9,1
105,10,1
105,17,1
105,11,1
105,12,1
105,19,1
105,13,1
105,14,1
105,15,1
105,16,1
106,1,1
106,2,0
106,4,0
106,6,0
106,7,0
106,8,0
106,9,1
106,10,1
106,17,1
106,12,1
106,13,0
106,14,1
106,15,1
106,16,1
107,1,1
107,2,1
107,3,1
107,4,1
107,5,1
107,6,0
107,7,1
107,8,1
107,9,1
107,10,1
107,17,1
107,11,1
107,18,1
107,12,1
107,19,1
107,13,1
107,14,0
107,15,1
107,16,1
108,1,0
108,2,0
108,20,0
108,4,0
108,6,0
108,7,0
108,8,0
108,9,1
108,10,1
108,17,0
108,11,0
108,21,0
108,18,0
108,12,0
108,13,1
108,14,0
108,16,0
109,1,1
109,2,1
109,3,1
109,4,1
109,5,1
109,6,0
109,7,1
109,8,1
109,9,1
109,10,1
109,17,1
109,11,1
109,18,1
109,12,1
109,13,1
109,14,1
109,16,1
110,1,1
110,2,1
110,3,1
110,4,1
110,6,0
110,7,1
110,8,1
110,9,1
110,10,0
110,11,1
110,12,1
110,13,1
110,14,0
110,16,0
111,1,0
111,2,0
111,20,0
111,4,0
111,6,0
111,7,1
111,8,1
111,9,1
111,10,1
111,18,0
111,12,1
111,13,1
111,14,0
111,15,0
111,16,0
112,1,1
112,2,1
112,4,1
112,5,1
112,6,0
112,7,1
112,8,1
112,9,1
112,10,1
112,17,1
112,11,1
112,12,1
112,13,1
112,14,1
112,16,1
113,1,1
113,2,1
113,3,1
113,4,1
113,6,1
113,7,1
113,8,1
113,9,1
113,10,1
113,17,1
113,11,1
113,18,1
113,12,1
113,19,1
113,13,0
113,14,1
113,15,1
113,16,1
114,1,1
114,2,1
114,3,1
114,4,1
114,6,0
114,7,1
114,8,1
114,9,1
114,10,1
114,17,0
114,11,1
114,12,1
114,13,1
114,14,0
114,15,1
114,16,0
115,1,1
115,2,0
115,3,1
115,4,1
115,6,0
115,7,1
115,8,0
115,9,1
115,10,1
115,11,1
115,12,1
115,13,0
115,14,1
115,16,1
116,1,1
116,2,1
116,3,1
116,4,1
116,5,1
116,6,0
116,7,1
116,8,1
116,9,1
116,10,1
116,17,1
116,11,1
116,12,1
116,19,1
116,13,1
116,14,0
116,16,1
117,1,1
117,2,1
117,3,1
117,4,1
117,5,1
117,6,1
117,7,1
117,8,1
117,9,0
117,10,0
117,11,0
117,12,1
117,13,1
117,14,1
117,15,1
117,16,0
118,1,0
118,2,1
118,4,0
118,6,0
118,7,1
118,8,0
118,9,0
118,10,1
118,17,0
118,18,0
118,12,1
118,13,0
118,14,1
118,16,0
119,1,1
119,2,1
119,4,0
119,5,0
119,6,0
119,7,0
119,8,0
119,9,0
119,10,0
119,17,0
119,21,0
119,18,0
119,12,1
119,19,0
119,13,1
119,14,1
119,16,1
120,1,1
120,2,1
120,3,1
120,4,1
120,5,1
120,6,0
120,7,1
120,8,1
120,9,1
120,10,1
120,17,1
120,11,1
120,18,1
120,12,1
120,19,1
120,13,1
120,14,1
120,15,1
120,16,1
121,1,1
121,2,1
121,20,1
121,3,1
121,4,1
121,5,1
121,6,1
121,7,1
121,8,1
121,9,1
121,10,1
121,17,1
121,11,1
121,18,1
121,12,1
121,13,1
121,14,1
121,15,1
121,16,1
122,1,1
122,2,1
122,3,1
122,4,1
122,5,1
122,6,1
122,7,1
122,8,1
122,9,1
122,10,1
122,17,1
122,11,1
122,12,1
122,13,1
122,14,1
122,15,1
122,16,1
123,1,1
123,2,1
123,4,0
123,6,0
123,7,1
123,8,0
123,9,1
123,10,0
123,17,0
123,11,1
123,18,0
123,12,0
123,13,0
123,14,0
123,16,0
124,1,0
124,2,1
124,3,0
124,4,1
124,6,0
124,7,1
124,8,0
124,9,1
124,10,0
124,21,0
124,18,0
124,12,1
124,19,0
124,13,1
124,14,0
124,16,0
125,1,1
125,2,1
125,3,1
125,4,0
125,5,1
125,6,0
125,7,1
125,8,1
125,9,1
125,10,1
125,11,1
125,18,1
125,12,1
125,19,1
125,13,1
125,14,1
125,15,1
125,16,1
126,1,1
126,2,0
126,3,1
126,4,1
126,6,1
126,7,1
126,8,1
126,9,1
126,10,1
126,17,1
126,11,1
126,18,1
126,12,1
126,13,0
126,14,1
126,15,1
126,16,0
127,1,1
127,2,1
127,3,1
127,4,1
127,5,1
127,6,1
127,7,1
127,8,1
127,9,1
127,10,1
127,17,1
127,11,1
127,21,1
127,18,1
127,12,1
127,19,1
127,13,1
127,14,1
127,15,1
127,16,1
128,1,1
128,2,1
128,20,0
128,3,1
128,4,0
128,6,0
128,7,1
128,8,1
128,9,1
128,10,0
128,17,0
128,11,0
128,18,0
128,12,1
128,19,0
128,13,0
128,14,0
128,15,1
128,16,0
129,1,1
129,2,1
129,3,1
129,4,1
129,6,0
129,7,1
129,8,1
129,9,1
129,10,1
129,17,1
129,11,1
129,18,1
129,12,1
129,13,1
129,14,1
129,15,1
129,16,0
130,1,1
130,2,1
130,4,1
130,6,0
130,7,1
130,8,1
130,9,0
130,10,0
130,17,0
130,11,1
130,18,1
130,12,1
130,13,1
130,14,1
130,15,1
130,16,0
131,1,1
131,2,1
131,3,1
131,4,1
131,5,1
131,6,1
131,7,1
131,8,1
131,9,1
131,10,1
131,17,1
131,11,1
131,18,1
131,12,1
131,13,1
131,14,1
131,15,1
131,16,1
132,1,0
132,2,1
132,20,0
132,4,1
132,6,0
132,7,1
132,8,0
132,9,1
132,10,0
132,17,0
132,11,0
132,12,1
132,13,1
132,14,1
132,15,0
132,16,0
133,1,1
133,2,1
133,3,1
133,4,1
133,5,1
133,6,1
133,7,1
133,8,1
133,9,1
133,10,1
133,17,1
133,11,1
133,18,1
133,12,1
133,13,0
133,14,0
133,16,1
134,1,1
134,2,1
134,20,0
134,4,0
134,5,0
134,6,1
134,7,1
134,8,1
134,9,1
134,10,0
134,17,1
134,11,0
134,12,1
134,13,0
134,14,0
134,16,1
135,1,1
135,2,1
135,4,1
135,5,1
135,6,0
135,7,1
135,8,0
135,9,1
135,10,1
135,11,1
135,18,1
135,12,1
135,13,0
135,14,1
135,16,1
136,1,1
136,2,1
136,3,1
136,4,1
136,6,0
136,7,1
136,8,1
136,9,1
136,10,0
136,11,1
136,18,1
136,12,1
136,19,1
136,13,0
136,14,1
136,15,1
136,16,1
137,1,1
137,2,1
137,4,0
137,6,0
137,7,1
137,8,1
137,9,1
137,10,1
137,17,0
137,11,1
137,12,1
137,13,0
137,14,1
137,16,0
138,1,1
138,2,1
138,3,1
138,4,1
138,5,1
138,6,0
138,7,1
138,8,1
138,9,1
138,10,1
138,17,1
138,11,1
138,18,1
138,12,1
138,19,1
138,13,1
138,14,1
138,16,1
139,1,0
139,2,1
139,3,1
139,4,1
139,5,1
139,6,1
139,7,1
139,8,1
139,9,1
139,10,1
139,17,0
139,11,1
139,12,1
139,13,1
139,14,0
139,16,0
140,1,1
140,2,1
140,3,1
140,4,1
140,5,1
140,6,0
140,7,1
140,8,1
140,9,1
140,10,0
140,17,1
140,11,1
140,12,1
140,13,0
140,14,0
140,16,1
141,1,1
141,2,1
141,3,1
141,4,1
141,6,1
141,7,1
