user_id,item_id,score
19,14,0
19,16,0
20,1,1
20,2,1
20,3,1
20,4,1
20,5,1
20,6,1
20,7,1
20,8,1
20,9,0
20,10,1
20,17,1
20,11,1
20,18,1
20,12,1
20,13,0
20,14,0
20,15,1
20,16,0
21,1,0
21,2,0
21,20,0
21,4,0
21,5,0
21,6,0
21,7,1
21,8,1
21,9,1
21,10,0
21,17,0
21,11,0
21,18,0
21,12,1
21,13,1
21,14,0
21,15,1
21,16,0
22,1,1
22,2,1
22,3,1
22,4,1
22,5,1
22,6,0
22,7,1
22,8,1
22,9,1
22,10,0
22,18,0
22,12,1
22,13,1
22,14,0
22,16,1
23,1,1
23,2,0
23,3,1
23,4,1
23,6,1
23,7,1
23,8,1
23,9,1
23,10,1
23,17,1
23,12,1
23,13,1
23,14,0
23,16,1
24,1,0
24,2,1
24,4,1
24,6,0
24,7,1
24,8,1
24,9,0
24,10,0
24,17,0
24,18,0
24,12,0
24,13,1
24,14,0
24,15,1
24,16,0
25,1,1
25,2,1
25,3,1
25,4,1
25,5,1
25,6,1
25,7,1
25,8,1
25,9,1
25,10,1
25,11,1
25,18,1
25,12,1
25,13,0
25,14,1
25,15,1
25,16,1
26,1,1
26,2,0
26,20,0
26,4,1
26,5,0
26,6,0
26,7,1
26,8,1
26,9,1
26,10,0
26,11,1
26,12,1
26,13,1
26,14,0
26,16,0
27,1,1
27,2,1
27,3,1
27,4,0
27,6,0
27,7,1
27,8,0
27,9,1
27,10,0
27,17,1
27,12,1
27,13,0
27,14,1
27,15,1
27,16,1
28,1,1
28,2,1
28,3,1
28,4,0
28,5,1
28,6,0
28,7,1
28,8,1
28,9,1
28,10,0
28,11,1
28,18,1
28,12,1
28,13,0
28,14,0
28,15,1
28,16,0
29,1,1
29,2,0
29,3,1
29,4,1
29,5,1
29,6,0
29,7,1
29,8,1
29,9,1
29,10,1
29,17,1
29,11,1
29,12,1
29,13,1
29,14,1
29,15,1
29,16,1
30,1,0
30,2,1
30,4,0
30,5,0
30,6,0
30,7,1
30,8,1
30,9,0
30,10,1
30,17,0
30,11,0
30,12,1
30,13,1
30,14,0
30,16,1
31,1,1
31,2,1
31,4,1
31,6,0
31,7,1
31,8,1
31,9,1
31,10,0
31,11,1
31,18,0
31,12,1
31,13,1
31,14,0
31,16,1
32,1,0
32,2,1
32,4,1
32,6,0
32,7,1
32,8,1
32,9,1
32,10,1
32,17,1
32,11,1
32,18,0
32,12,1
32,13,0
32,14,0
32,15,1
32,16,1
33,1,1
33,2,1
33,3,1
33,4,1
33,5,1
33,6,0
33,7,1
33,8,0
33,9,1
33,10,1
33,11,1
33,12,1
33,13,1
33,14,1
33,16,1
34,1,1
34,2,1
34,4,1
34,6,0
34,7,1
34,8,0
34,9,1
34,10,1
34,17,1
34,11,1
34,12,1
34,13,0
34,14,1
34,16,1
35,1,1
35,2,1
35,3,1
35,4,1
35,5,1
35,6,0
35,7,1
35,8,1
35,9,1
35,10,1
35,17,1
35,11,1
35,18,1
35,12,1
35,19,1
35,13,1
35,14,1
35,15,1
35,16,1
36,1,1
36,2,1
36,4,1
36,6,0
36,7,0
36,8,1
36,9,1
36,10,0
36,17,0
36,11,1
36,18,0
36,12,1
36,19,0
36,13,1
36,14,0
36,16,1
37,1,1
37,2,1
37,20,0
37,4,0
37,6,0
37,7,1
37,8,1
37,9,1
37,10,0
37,17,1
37,12,0
37,13,0
37,14,1
37,16,0
38,1,0
38,2,1
38,20,0
38,3,0
38,4,0
38,5,0
38,6,1
38,7,1
38,8,0
38,9,0
38,10,0
38,17,0
38,11,0
38,18,0
38,12,0
38,19,0
38,13,0
38,14,0
38,15,0
38,16,0
39,1,0
39,2,1
39,20,0
39,3,0
39,4,0
39,5,0
39,6,0
39,7,0
39,8,0
39,9,0
39,10,0
39,17,0
39,11,0
39,21,0
39,18,0
39,12,1
39,19,0
39,13,1
39,14,0
39,15,0
39,16,1
40,1,1
40,2,1
40,3,1
40,4,1
40,5,1
40,6,0
40,7,0
40,8,1
40,9,1
40,10,0
40,17,1
40,11,1
40,12,1
40,19,1
40,13,1
40,14,1
40,16,0
41,1,1
41,2,0
41,20,0
41,3,0
41,4,0
41,6,0
41,7,1
41,8,1
41,9,0
41,10,0
41,17,0
41,11,0
41,21,0
41,18,0
41,12,0
41,19,0
41,13,1
41,14,0
41,16,1
42,1,0
42,2,0
42,20,0
42,4,0
42,5,0
42,6,0
42,7,0
42,8,1
42,9,1
42,10,1
42,17,0
42,11,0
42,18,0
42,12,0
42,13,0
42,14,0
42,16,1
43,1,1
43,2,1
43,4,0
43,5,0
43,6,0
43,7,1
43,8,0
43,9,1
43,10,0
43,17,1
43,11,1
43,12,1
43,13,0
43,14,0
43,15,1
43,16,1
44,1,1
44,2,1
44,3,1
44,4,0
44,6,0
44,7,0
44,8,1
44,9,1
44,10,0
44,11,1
44,12,1
44,13,1
44,14,1
44,16,0
45,1,1
45,2,1
45,3,1
45,4,1
45,5,1
45,6,1
45,7,0
45,8,1
45,9,1
45,10,0
45,17,1
45,11,1
45,12,1
45,13,0
45,14,1
45,16,0
46,1,1
46,2,1
46,3,1
46,4,1
46,5,1
46,6,0
46,7,1
46,8,1
46,9,1
46,10,1
46,17,0
46,11,1
46,18,1
46,12,1
46,13,1
46,14,0
46,15,1
46,16,1
47,1,0
47,2,1
47,20,0
47,3,0
47,4,1
47,5,0
47,6,0
47,7,1
47,8,0
47,9,1
47,10,0
47,17,0
47,11,0
47,18,0
47,12,1
47,19,0
47,13,0
47,14,0
47,15,0
47,16,1
48,1,0
48,2,0
48,3,1
48,4,1
48,5,1
48,6,1
48,7,1
48,8,1
48,9,1
48,10,0
48,17,1
48,11,1
48,12,1
48,13,1
48,14,1
48,15,1
48,16,1
49,1,1
49,2,1
49,4,1
49,5,1
49,6,0
49,7,1
49,8,1
49,9,1
49,10,0
49,11,1
49,12,1
49,13,1
49,14,0
49,15,1
49,16,1
50,1,1
50,2,1
50,20,1
50,3,1
50,4,1
50,5,1
50,6,1
50,7,1
50,8,1
50,9,1
50,10,1
50,17,1
50,11,1
50,18,1
50,12,1
50,19,1
50,13,1
50,14,1
50,15,1
50,16,1
51,1,1
51,2,0
51,3,1
51,4,1
51,6,1
51,7,1
51,8,1
51,9,1
51,10,1
51,17,1
51,18,1
51,12,1
51,13,1
51,14,1
51,16,1
52,1,1
52,2,0
52,20,0
52,4,0
52,5,0
52,6,0
52,7,1
52,8,0
52,9,1
52,10,1
52,17,0
52,11,0
52,18,0
52,12,0
52,19,0
52,13,0
52,14,0
52,16,1
53,1,1
53,2,1
53,3,1
53,4,1
53,6,1
53,7,1
53,8,1
53,9,1
53,10,1
53,17,1
53,11,1
53,18,1
53,12,1
53,19,1
53,13,1
53,14,1
53,15,1
53,16,1
54,1,1
54,2,1
54,4,1
54,5,1
54,6,1
54,7,1
54,8,1
54,9,0
54,10,1
54,17,1
54,11,1
54,12,1
54,13,1
54,14,0
54,15,1
54,16,1
55,1,0
55,2,1
55,4,0
55,5,1
55,6,0
55,7,1
55,8,1
55,9,1
55,10,0
55,17,0
55,11,1
55,12,1
55,13,0
55,14,0
55,15,1
55,16,0
56,1,1
56,2,1
56,3,1
56,4,1
56,6,1
56,7,1
56,8,1
56,9,1
56,10,0
56,17,1
56,11,1
56,18,1
56,12,1
56,19,1
56,13,1
56,14,0
56,15,1
56,16,1
57,1,1
57,2,1
57,3,1
57,4,1
57,5,1
57,6,1
57,7,1
57,8,1
57,9,1
57,10,0
57,17,1
57,11,1
57,12,1
57,19,1
57,13,0
57,14,1
57,15,1
57,16,1
58,1,1
58,2,1
58,4,0
58,5,1
58,6,1
58,7,1
58,8,1
58,9,1
58,10,1
58,17,0
58,11,1
58,12,0
58,13,0
58,14,1
58,16,1
59,1,0
59,2,0
59,20,0
59,3,0
59,4,0
59,5,0
59,6,0
59,7,0
59,8,1
59,9,0
59,10,1
59,17,0
59,11,0
59,21,0
59,18,0
59,12,0
59,19,0
59,13,1
59,14,1
59,15,0
59,16,0
60,1,1
60,2,0
60,20,0
60,4,0
60,6,0
60,7,0
60,8,1
60,9,0
60,10,0
60,17,0
60,11,0
60,21,0
60,18,0
60,12,0
60,19,0
60,13,1
60,14,0
60,16,0
61,1,1
61,2,1
61,20,1
61,3,1
61,4,1
61,5,1
61,6,1
61,7,1
61,8,1
61,9,1
61,10,0
61,17,1
61,11,1
61,21,1
61,18,1
61,12,1
61,19,1
61,13,1
61,14,1
61,15,1
61,16,1
62,1,1
62,2,1
62,20,0
62,4,1
62,6,0
62,7,1
62,8,1
62,9,0
62,10,0
62,11,0
62,12,1
62,13,1
62,14,1
62,15,1
62,16,1
63,1,1
63,2,1
63,4,0
63,6,1
63,7,1
63,8,1
63,9,1
63,10,1
63,17,1
63,11,0
63,12,1
63,13,1
63,14,0
63,15,1
63,16,1
64,1,0
64,2,1
64,3,1
64,4,0
64,6,0
64,7,1
64,8,0
64,9,1
64,10,0
64,17,0
64,11,0
64,18,0
64,12,0
64,13,0
64,14,1
64,16,1
65,1,1
65,2,1
65,3,1
65,4,1
65,5,1
65,6,0
65,7,1
65,8,1
65,9,1
65,10,1
65,17,1
65,11,1
65,18,1
65,12,1
65,13,1
65,14,1
65,15,1
65,16,1
66,1,1
66,2,1
66,3,1
66,4,1
66,5,1
66,6,0
66,7,1
66,8,1
66,9,1
66,10,0
66,17,1
66,11,1
66,12,1
66,13,0
66,14,1
66,15,1
66,16,1
67,1,1
67,2,1
67,3,1
67,4,1
67,5,1
67,6,1
67,7,1
67,8,1
67,9,1
67,10,1
67,17,1
67,11,1
67,12,1
67,13,1
67,14,1
67,16,1
68,1,1
68,2,1
68,3,1
68,4,1
68,5,1
68,6,0
68,7,1
68,8,1
68,9,1
68,10,1
68,17,1
68,11,1
68,12,1
68,13,1
68,14,0
68,16,0
69,1,1
69,2,1
69,4,0
69,6,0
69,7,1
69,8,1
69,9,0
69,10,0
69,17,0
69,11,0
69,18,0
69,12,1
69,13,0
69,14,0
69,16,1
70,1,1
70,2,1
70,4,1
70,5,1
70,6,1
70,7,1
70,8,1
70,9,1
70,10,1
70,17,1
70,11,1
70,18,1
70,12,1
70,19,1
70,13,1
70,14,1
70,15,1
70,16,1
71,1,1
71,2,1
71,3,1
71,4,1
71,5,1
71,6,1
71,7,1
71,8,1
71,9,1
71,10,1
71,17,1
71,18,1
71,12,1
71,13,1
71,14,1
71,15,1
71,16,1
72,1,1
72,2,1
72,3,1
72,4,1
72,5,1
72,6,1
72,7,1
72,8,1
72,9,0
72,10,1
72,11,1
72,18,1
72,12,1
72,13,1
72,14,1
72,15,1
72,16,0
73,1,1
73,2,1
73,3,1
73,4,0
73,6,0
73,7,1
73,8,1
73,9,1
73,10,1
73,12,1
73,13,1
73,14,0
73,16,1
74,1,1
74,2,1
74,4,1
74,5,1
74,6,0
74,7,1
74,8,1
74,9,1
74,10,0
74,11,1
74,12,1
74,13,1
74,14,0
74,16,0
75,1,1
75,2,1
75,3,1
75,4,1
75,5,1
75,6,0
75,7,1
75,8,1
75,9,1
75,10,1
75,12,1
75,13,1
75,14,0
75,15,1
75,16,1
76,1,1
76,2,1
76,3,1
76,4,1
76,5,1
76,6,0
76,7,1
76,8,1
76,9,1
76,10,1
76,11,1
76,12,1
76,13,0
76,14,1
76,15,1
76,16,1
77,1,0
77,2,1
77,20,0
77,3,0
77,4,0
77,6,0
77,7,1
77,8,1
77,9,0
77,10,0
77,17,0
77,18,0
77,12,0
77,19,0
77,13,0
77,14,1
77,16,0
78,1,1
78,2,1
78,3,1
78,4,1
78,5,1
78,6,1
78,7,1
78,8,1
78,9,1
78,10,1
78,17,1
78,11,1
78,18,1
78,12,1
78,19,1
78,13,1
78,14,1
78,15,1
78,16,1
79,1,1
79,2,1
79,3,1
79,4,0
79,5,0
79,6,1
79,7,1
79,8,1
79,9,1
79,10,0
79,12,1
79,13,1
79,14,0
79,15,1
79,16,1
80,1,1
80,2,1
80,3,1
80,4,1
80,5,1
80,6,1
80,7,1
80,8,1
80,9,1
80,10,1
80,11,1
80,18,1
80,12,1
80,19,1
80,13,1
80,14,1
80,16,1
81,1,1
81,2,1
81,4,1
81,6,0
81,7,1
81,8,1
81,9,1
81,10,1
81,11,1
81,12,1
81,13,1
81,14,0
81,16,1
82,1,1
82,2,1
82,3,1
82,4,1
82,6,1
82,7,1
82,8,1
82,9,1
82,10,1
82,17,1
82,11,1
82,18,1
82,12,1
82,13,1
82,14,0
82,15,1
82,16,0
83,1,0
83,2,1
83,20,0
83,3,0
83,4,0
83,6,1
83,7,1
83,8,0
83,9,1
83,10,1
83,18,0
83,12,0
83,13,0
83,14,0
83,15,0
83,16,0
84,1,1
84,2,1
84,20,0
84,4,1
84,5,0
84,6,0
84,7,0
84,8,1
84,9,1
84,10,0
84,17,0
84,11,0
84,18,0
84,12,1
84,13,1
84,14,0
84,16,1
85,1,1
85,2,1
85,3,1
85,4,0
85,5,1
85,6,0
85,7,1
85,8,1
85,9,0
85,10,1
85,11,1
85,18,0
85,12,1
85,13,1
85,14,0
85,16,0
86,1,1
86,2,1
86,20,0
86,4,1
86,6,0
86,7,1
86,8,0
86,9,1
86,10,0
86,11,0
86,18,0
86,12,1
86,13,0
86,14,0
86,16,1
87,1,1
87,2,1
87,3,1
87,4,1
87,6,0
87,7,1
87,8,1
87,9,1
87,10,0
87,17,1
87,11,1
87,12,1
87,13,0
87,14,0
87,15,1
87,16,1
88,1,0
88,2,1
88,4,1
88,6,0
88,7,1
88,8,0
88,9,1
88,10,1
88,11,0
88,18,0
88,12,1
88,13,0
88,14,0
88,16,1
89,1,1
89,2,1
89,3,1
89,4,1
89,5,1
89,6,1
89,7,1
89,8,1
89,9,1
89,10,1
89,11,1
89,12,1
89,19,1
89,13,1
89,14,0
89,15,1
89,16,1
90,1,1
90,2,1
90,4,0
90,5,1
90,6,0
90,7,1
90,8,0
90,9,1
90,10,1
90,11,1
90,12,1
90,13,0
90,14,0
90,16,1
91,1,1
91,2,0
91,3,1
91,4,1
91,5,1
91,6,1
91,7,1
91,8,1
91,9,1
91,10,1
91,17,1
91,11,1
91,12,1
91,13,1
91,14,1
91,16,1
92,9,1
92,10,1
92,18,0
92,12,1
92,13,1
92,14,0
92,16,0
92,1,1
92,2,1
92,20,0
92,4,1
92,6,0
92,7,1
92,8,1
93,1,1
93,2,1
93,4,1
93,6,0
93,7,0
93,8,1
93,9,1
93,10,1
93,17,1
93,11,1
93,18,1
93,12,1
93,13,1
93,14,1
93,15,1
93,16,1
94,1,1
94,2,1
94,4,1
94,6,0
94,7,1
94,8,1
94,9,1
94,10,1
94,17,0
94,11,1
94,18,1
94,12,0
94,13,1
94,14,0
94,15,1
94,16,1
95,1,0
95,2,1
95,20,0
95,3,0
95,4,0
95,6,0
95,7,1
95,8,0
95,9,1
95,10,0
95,17,0
95,11,0
95,21,0
95,18,0
95,12,0
95,13,1
95,14,0
95,16,1
96,1,1
96,2,1
96,3,1
96,4,1
96,5,1
96,6,0
96,7,1
96,8,1
96,9,1
96,10,1
96,17,1
96,11,1
96,18,1
96,12,1
96,13,1
96,14,1
96,15,1
96,16,1
97,1,0
97,2,1
97,20,0
97,4,0
97,5,0
97,6,0
97,7,1
97,8,0
97,9,1
97,10,0
97,11,0
97,21,0
97,18,0
97,12,1
97,19,0
97,13,1
97,14,0
97,16,0
98,1,1
98,2,1
98,3,1
98,4,0
98,6,1
98,7,1
98,8,1
98,9,1
98,10,1
98,17,0
98,11,1
98,18,0
98,12,1
98,13,1
98,14,0
98,16,1
99,1,1
99,2,1
99,3,1
99,4,1
99,5,1
99,6,1
99,7,1
99,8,1
99,9,1
99,10,1
99,17,1
99,11,1
99,21,1
99,18,1
99,12,1
99,13,0
99,14,0
99,15,1
99,16,1
100,1,1
100,2,0
100,3,1
100,4,1
100,6,0
100,7,1
100,8,1
100,9,1
100,10,1
100,17,1
100,11,1
100,21,1
100,18,1
100,12,1
100,19,1
100,13,1
100,14,1
100,15,1
100,16,1
101,1,1
101,2,1
101,3,1
101,4,1
101,6,1
101,7,1
101,8,0
101,9,1
101,10,0
101,11,0
101,12,1
101,13,0
101,14,1
101,15,1
101,16,1
102,1,1
102,2,1
102,20,0
102,4,1
102,5,1
102,6,1
102,7,1
102,8,1
102,9,1
102,10,1
102,11,0
102,18,0
102,12,0
102,13,1
102,14,0
102,15,0
102,16,1
103,1,0
103,2,1
103,20,0
103,4,0
103,5,0
103,6,0
103,7,1
103,8,0
103,9,0
103,10,1
103,17,0
103,11,0
103,21,0
103,18,0
103,12,1
103,19,0
103,13,1
103,14,0
103,16,1
104,1,0
104,2,0
104,20,0
104,4,0
104,5,0
104,6,1
104,7,0
104,8,0
104,9,0
104,10,0
104,17,0
104,11,0
104,18,0
104,12,0
104,19,0
104,13,1
104,14,0
104,15,0
104,16,0
105,1,0
105,2,1
105,3,0
105,4,0
105,6,0
105,7,0
105,8,0
105,9,1
105,10,0
105,17,0
105,11,0
105,21,0
105,18,0
105,12,0
105,13,0
105,14,0
105,15,0
105,16,1
106,1,0
106,2,1
106,20,0
106,4,0
106,6,0
106,7,1
106,8,0
106,9,0
106,10,0
106,11,1
106,21,0
106,18,0
106,12,0
106,13,0
106,14,0
106,16,0
107,1,1
107,2,0
107,4,0
107,5,1
107,6,0
107,7,1
107,8,1
107,9,1
107,10,1
107,17,1
107,11,1
107,12,1
107,19,1
107,13,1
107,14,1
107,15,1
107,16,1
108,1,1
108,2,1
108,3,1
108,4,1
108,6,0
108,7,1
108,8,1
108,9,1
108,10,1
108,17,1
108,11,1
108,12,1
108,13,1
108,14,1
108,15,1
108,16,1
109,1,1
109,2,1
109,3,1
109,4,1
109,5,1
109,6,1
109,7,1
109,8,1
109,9,1
109,10,0
109,17,1
109,11,1
109,18,1
109,12,1
109,19,1
109,13,1
109,14,1
109,16,1
110,1,1
110,2,1
110,20,0
110,4,1
110,5,1
110,6,0
110,7,1
110,8,1
110,9,1
110,10,0
110,17,0
110,12,1
110,13,0
110,14,1
110,15,1
110,16,1
111,1,1
111,2,1
111,20,0
111,3,1
111,4,0
111,6,0
111,7,1
111,8,0
111,9,0
111,10,1
111,11,1
111,18,1
111,12,1
111,13,0
111,14,0
111,16,1
112,1,1
112,2,1
112,3,1
112,4,1
112,5,1
112,6,0
112,7,1
112,8,1
112,9,1
112,10,1
112,17,1
112,11,1
112,12,1
112,13,1
112,14,0
112,16,1
113,1,1
113,2,1
113,20,0
113,4,0
113,6,1
113,7,1
113,8,0
113,9,1
113,10,0
113,17,0
113,11,1
113,18,0
113,12,1
113,13,1
113,14,0
113,15,1
113,16,1
114,15,0
114,16,1
114,1,1
114,2,1
114,4,1
114,6,0
114,7,1
114,8,0
114,9,1
114,10,0
114,11,1
114,12,1
114,13,1
114,14,0
115,1,1
115,2,1
115,3,1
115,4,1
115,5,1
115,6,0
115,7,1
115,8,1
115,9,1
115,10,1
115,17,0
115,11,1
115,12,1
115,13,1
115,14,1
115,15,1
115,16,1
116,1,0
116,2,0
116,20,0
116,4,0
116,5,0
116,6,0
116,7,0
116,8,1
116,9,0
116,10,1
116,17,0
116,11,0
116,21,0
116,18,0
116,12,0
116,13,0
116,14,1
116,15,0
116,16,0
117,1,1
117,2,1
117,3,1
117,4,1
117,5,1
117,6,0
117,7,1
117,8,1
117,9,1
117,10,0
117,11,1
117,18,1
117,12,1
117,13,0
117,14,1
117,15,1
117,16,1
118,1,1
118,2,1
118,3,1
118,4,1
118,5,1
118,6,1
118,7,1
118,8,1
118,9,1
118,10,0
118,11,1
118,12,1
118,13,1
118,14,1
118,16,1
119,1,1
119,2,1
119,20,0
119,3,1
119,4,1
119,5,0
119,6,1
119,7,1
119,8,0
119,9,0
119,10,0
119,17,0
119,11,1
119,18,0
119,12,1
119,13,1
119,14,1
119,16,0
120,1,1
120,2,1
120,3,1
120,4,1
120,5,1
120,6,0
120,7,1
120,8,1
120,9,1
120,10,1
120,12,1
120,13,0
120,14,1
120,15,1
120,16,1
121,1,1
121,2,1
121,3,1
121,4,1
121,5,1
121,6,0
121,7,1
121,8,0
121,9,1
121,10,1
121,12,1
121,13,1
121,14,1
121,16,0
122,1,0
122,2,1
122,3,0
122,4,0
122,6,0
122,7,1
122,8,0
122,9,0
122,10,1
122,17,0
122,11,0
122,18,0
122,12,1
122,13,1
122,14,0
122,16,0
123,1,1
123,2,1
123,4,0
123,6,0
123,7,1
123,8,1
123,9,1
123,10,1
123,21,0
123,12,1
123,13,1
123,14,1
123,16,1
124,1,0
124,2,0
124,20,0
124,3,1
124,4,1
124,6,1
124,7,1
124,8,0
124,9,1
124,10,0
124,17,0
124,11,1
124,18,0
124,12,1
124,13,1
124,14,0
124,16,0
125,1,0
125,2,0
125,20,0
125,3,0
125,4,0
125,6,0
125,7,0
125,8,1
125,9,1
125,10,1
125,17,0
125,11,0
125,18,0
125,12,1
125,19,0
125,13,0
125,14,1
125,16,0
126,1,1
126,2,1
126,3,1
126,4,1
126,6,0
126,7,1
126,8,1
126,9,1
126,10,1
126,17,1
126,11,1
126,18,1
126,12,1
126,13,0
126,14,0
126,16,0
127,1,0
127,2,1
127,3,1
127,4,1
127,6,0
127,7,1
127,8,1
127,9,1
127,10,1
127,17,1
127,11,1
127,18,1
127,12,1
127,13,1
127,14,1
127,15,1
127,16,1
128,1,0
128,2,0
128,4,0
128,6,0
128,7,1
128,8,1
128,9,1
128,10,0
128,12,1
128,13,1
128,14,1
128,16,1
129,1,0
129,2,1
129,20,0
129,4,1
129,5,1
129,6,1
129,7,1
129,8,1
129,9,1
129,10,0
129,18,1
129,12,1
129,13,1
129,14,0
129,16,1
130,1,1
130,2,1
130,3,1
130,4,1
130,5,0
130,6,0
130,7,1
130,8,1
130,9,1
130,10,1
130,17,1
130,11,1
130,12,1
130,13,1
130,14,0
130,15,1
130,16,1
131,1,0
131,2,0
131,4,1
131,5,0
131,6,1
131,7,1
131,8,1
131,9,1
131,10,0
131,11,0
131,18,0
131,12,1
131,13,1
131,14,0
131,16,0
132,1,1
132,2,1
132,3,1
132,4,1
132,5,1
132,6,1
132,7,1
132,8,1
132,9,1
132,10,1
132,17,1
132,11,1
132,18,1
132,12,1
132,19,1
132,13,1
132,14,1
132,15,1
132,16,1
133,1,0
133,2,0
133,4,1
133,5,0
133,6,1
133,7,1
133,8,1
133,9,1
133,10,0
133,12,1
133,13,0
133,14,1
133,15,1
133,16,0
134,1,1
134,2,1
134,3,1
134,4,1
134,5,1
134,6,1
134,7,1
134,8,0
134,9,1
134,10,1
134,11,1
134,12,1
134,13,1
134,14,0
134,16,1
135,1,1
135,2,1
135,3,1
135,4,1
135,5,1
135,6,1
135,7,1
135,8,1
135,9,1
135,10,1
135,17,1
135,11,1
135,18,1
135,12,1
135,19,1
135,13,1
135,14,1
135,15,1
135,16,1
136,1,1
136,2,1
136,20,0
136,3,1
136,4,1
136,6,1
136,7,1
136,8,1
136,9,1
136,10,1
136,17,1
136,11,1
136,18,1
136,12,1
136,13,1
136,14,0
136,15,1
136,16,1
137,1,0
137,2,1
137,3,1
137,4,1
137,6,1
137,7,1
137,8,1
137,9,1
137,10,0
137,17,1
137,11,1
137,12,1
137,13,0
137,14,0
137,16,0
138,1,0
138,2,1
138,3,1
138,4,1
138,5,1
138,6,0
138,7,1
138,8,1
138,9,1
138,10,0
138,12,1
138,19,1
138,13,1
138,14,0
138,15,1
138,16,0
139,1,0
139,2,1
139,3,1
139,4,1
139,5,0
139,6,0
139,7,0
139,8,1
139,9,1
139,10,1
139,17,0
139,11,0
139,18,0
139,12,1
139,13,1
139,14,0
139,16,1
140,1,1
140,2,1
140,3,1
140,4,1
140,5,1
140,6,0
140,7,1
140,8,1
140,9,1
140,10,1
140,17,1
140,11,1
140,12,1
140,19,1
140,13,1
140,14,0
140,15,1
140,16,1
141,8,1
141,9,1
141,10,1
141,17,1
141,11,1
141,18,1
141,12,1
141,13,1
141,14,0
141,16,0
141,1,1
141,2,1
141,3,1
141,4,1
141,6,1
141,7,1
142,1,0
142,2,1
142,20,0
142,4,1
142,6,0
142,7,0
142,8,0
142,9,0
142,10,1
142,17,0
142,11,0
142,21,0
142,18,0
142,12,1
142,13,1
142,14,0
142,16,0
143,1,1
143,2,1
